Iteration:,AeroBalance Mean Monitor: Statistics of Aerodynamic Balance Monitor,Mean HE-Massflow Monitor: Statistics of HE-Massflow Monitor (kg/s)
1510,0.456441175443408,0.237202348611754
1511,0.456438275924172,0.237173730253545
1512,0.456435674687152,0.237151726138898
1513,0.45643341002418,0.237135262694038
1514,0.456431494431091,0.237122894870679
1515,0.456429941899475,0.237112940643515
1516,0.456428781669686,0.237103908572369
1517,0.45642796494222,0.237094642356788
1518,0.456427502438079,0.237084285778667
1519,0.456427357102199,0.237072329918158
1520,0.456427562360214,0.237058588511821
1521,0.456428067080337,0.237043151744017
1522,0.456428887717995,0.237026318827624
1523,0.456430028943082,0.237008477325769
1524,0.456431465987938,0.23699012845669
1525,0.456433217892613,0.236971827622598
1526,0.456435233793823,0.2369541121172
1527,0.456437494155761,0.236937408561487
1528,0.456440015075216,0.236922031388964
1529,0.456442765458682,0.236908207394224
1530,0.456445763570526,0.236896035821097
1531,0.456448976468523,0.236885522654197
1532,0.456452375650028,0.236876590190067
1533,0.456455936236435,0.236869142158724
1534,0.456459616069246,0.236863011164748
1535,0.456463313069232,0.236858000888658
1536,0.45646700812199,0.236853901804327
1537,0.456470660987831,0.236850509874307
1538,0.456474204325113,0.236847632675149
1539,0.456477592256778,0.236845110223875
1540,0.456480805274021,0.236842804757922
1541,0.456483799619592,0.236840604210429
1542,0.456486570640041,0.236838419769106
1543,0.456489155011792,0.236836180226008
1544,0.456491562791815,0.236833831780969
1545,0.456493840053966,0.236831340864148
1546,0.456496031471244,0.236828686819358
1547,0.45649815437145,0.236825860040849
1548,0.456500324450415,0.236822851255166
1549,0.456502584033748,0.23681966559292
1550,0.456504934010607,0.23681630606591
1551,0.456507412874724,0.236812783943208
1552,0.456510049159509,0.236809121019694
1553,0.456512846425344,0.236805337124774
1554,0.456515822381381,0.236801458391223
1555,0.456518980378491,0.236797511211839
1556,0.45652235371108,0.236793529686145
1557,0.456525966496985,0.236789548240239
1558,0.456529806332538,0.236785614279916
1559,0.456533929038033,0.236781776309871
1560,0.456538300933863,0.23677808129261
1561,0.456542930057227,0.236774581640645
1562,0.456547822408777,0.236771329450055
1563,0.456552939502872,0.236768375635642
1564,0.456558277643326,0.23676578053656
1565,0.456563751813564,0.236763588620299
1566,0.456569292624259,0.236761838973265
1567,0.456574853293545,0.236760561613212
1568,0.456580365092125,0.236759775170825
1569,0.456585770398913,0.236759479099867
1570,0.456591035373429,0.236759665145687
1571,0.456596105436516,0.236760321290979
1572,0.456600916984568,0.23676142247041
1573,0.4566054760319,0.236762929155501
1574,0.456609735993627,0.23676479959852
1575,0.456613669548665,0.236766981679465
1576,0.456617252630416,0.236769426056088
1577,0.456620469533555,0.236772083988724
1578,0.456623287220797,0.236774911082904
1579,0.456625698653842,0.236777865245999
1580,0.456627658769535,0.236780902179032
1581,0.456629149229725,0.23678398268993
1582,0.456630138250635,0.236787073991355
1583,0.456630630744118,0.236790140656156
1584,0.456630623868565,0.236793158044798
1585,0.456630108951671,0.236796098371062
1586,0.456629108768103,0.236798945138781
1587,0.456627684658685,0.236801694528856
1588,0.456625858797385,0.236804346307138
1589,0.456623688858384,0.236806906969202
1590,0.456621234726691,0.236809389784717
1591,0.45661855848557,0.236811811256106
1592,0.456615700238932,0.236814188519546
1593,0.456612755911161,0.236816535121227
1594,0.456609776600675,0.23681886097421
1595,0.456606774338893,0.236821168506821
1596,0.456603789714448,0.23682345052965
1597,0.456600892246634,0.236825686387346
1598,0.456598049721222,0.236827847679852
1599,0.45659525440398,0.236829900370089
1600,0.456592498689003,0.236831810174234
1601,0.456589794213895,0.236833530960952
1602,0.456587113665845,0.236835026781967
1603,0.456584473858159,0.236836275646687
1604,0.456581797452045,0.236837263438316
1605,0.456579108069657,0.236837997411043
1606,0.456576381477109,0.236838506991028
1607,0.456573548552379,0.236838839174963
1608,0.456570585992156,0.236839065618929
1609,0.456567504020025,0.236839274227421
1610,0.45656427427964,0.23683956307835
1611,0.456560857147336,0.236840025557447
1612,0.456557268030654,0.236840768220313
1613,0.456553527020399,0.236841885499441
1614,0.456549624003262,0.236843446383484
1615,0.456545560858995,0.236845500841373
1616,0.456541325647966,0.236848080125339
1617,0.456536921187914,0.236851186445232
1618,0.456532309346786,0.23685478177565
1619,0.456527521377004,0.23685880838925
1620,0.456522498454528,0.23686318811461
1621,0.456517302309209,0.236867835378852
1622,0.456511907850272,0.236872648637502
1623,0.456506375924195,0.236877527378079
1624,0.45650073282251,0.236882370494001
1625,0.456494988404134,0.236887081724106
1626,0.456489175721218,0.236891574664846
1627,0.456483336832944,0.236895787659651
1628,0.456477494736817,0.23689967154151
1629,0.456471720291073,0.236903186836986
1630,0.456466061049975,0.23690630803484
1631,0.456460579465399,0.236909026332382
1632,0.456455282936346,0.236911339934754
1633,0.456450258045561,0.236913254765128
1634,0.45644554572316,0.236914777636819
1635,0.456441199700113,0.2369159103051
1636,0.456437235665195,0.236916656061399
1637,0.456433659857967,0.236917022653053
1638,0.456430529116434,0.236917019081041
1639,0.456427893441662,0.236916661737158
1640,0.456425780141349,0.236915969141325
1641,0.456424212411863,0.236914970743927
1642,0.456423174838353,0.236913700366065
1643,0.456422710177838,0.23691220122441
1644,0.456422750630791,0.236910509968464
1645,0.456423299321278,0.236908662075441
1646,0.456424295342849,0.236906703776754
1647,0.456425738048584,0.236904671492204
1648,0.456427578414414,0.236902602141668
1649,0.456429811832905,0.236900521041605
1650,0.45643235590937,0.236898441331868
1651,0.456435190201006,0.236896368197778
1652,0.456438269165235,0.236894289657539
1653,0.456441549258522,0.236892186695914
1654,0.456444976330092,0.2368900397283
1655,0.456448466304648,0.236887826254901
1656,0.4564519709228,0.236885519541777
1657,0.45645543275141,0.236883106400156
1658,0.456458788344568,0.236880577632349
1659,0.456461939605887,0.236877938422983
1660,0.45646483284811,0.236875205438856
1661,0.456467419238254,0.236872415526187
1662,0.456469638280515,0.236869617401622
1663,0.456471489259994,0.236866862168025
1664,0.456472926048486,0.236864205863928
1665,0.456473883963952,0.236861701341698
1666,0.45647437912831,0.236859403422335
1667,0.456474393532989,0.236857363567146
1668,0.45647391528815,0.23685562278017
1669,0.456472955661962,0.236854210111755
1670,0.456471515659203,0.236853133146442
1671,0.456469550686858,0.236852387225937
1672,0.456467117738488,0.236851948134002
1673,0.456464222004551,0.236851786689942
1674,0.456460836343786,0.236851863692206
1675,0.456457033014007,0.236852123438308
1676,0.456452773366842,0.236852505974965
1677,0.456448101331425,0.236852938775313
1678,0.456442996962398,0.236853360712092
1679,0.456437513751418,0.236853714909335
1680,0.456431670562645,0.236853955397854
1681,0.456425473585175,0.236854049609649
1682,0.456419001154224,0.236853973153803
1683,0.456412277650795,0.23685371606713
1684,0.456405309504124,0.236853279971048
1685,0.45639809670215,0.236852673136041
1686,0.456390677199758,0.236851914593234
1687,0.456383039910276,0.236851025630376
1688,0.45637517146029,0.236850028645574
1689,0.456367072384446,0.23684894318633
1690,0.456358708454505,0.236847786191402
1691,0.456350098620696,0.236846578834397
1692,0.456341285618502,0.236845331919288
1693,0.456332262616328,0.236844060752581
1694,0.456323067605113,0.236842780259694
1695,0.456313719732776,0.236841504807392
1696,0.456304261385218,0.236840248802585
1697,0.456294732178536,0.236839037089372
1698,0.456285185476839,0.23683788404057
1699,0.456275650434124,0.236836809463939
1700,0.456266129783276,0.236835840286402
1701,0.456256645803861,0.2368350034636
1702,0.456247231955919,0.236834328334006
1703,0.45623790018553,0.236833838050627
1704,0.456228658988354,0.236833546192308
1705,0.45621948127564,0.236833462648554
1706,0.456210370453684,0.236833593830067
1707,0.45620131126258,0.236833930832071
1708,0.456192270675473,0.236834455522564
1709,0.456183240403529,0.236835133899748
1710,0.45617417380724,0.236835929715411
1711,0.456165086311636,0.236836809633706
1712,0.456155933467059,0.236837720610103
1713,0.456146712058037,0.236838608555064
1714,0.456137381404393,0.23683940747096
1715,0.456127967930615,0.236840077429693
1716,0.45611844047101,0.23684058125641
1717,0.456108805734486,0.23684089261026
1718,0.456099023634548,0.236840997755291
1719,0.456089081113213,0.236840898669283
1720,0.456078939072109,0.236840606776461
1721,0.456068554075813,0.236840148960135
1722,0.456057849507715,0.236839553890659
1723,0.456046813031832,0.236838848702931
1724,0.456035422246626,0.23683806702494
1725,0.456023623745895,0.236837240640017
1726,0.456011375189594,0.236836391472998
1727,0.455998684121296,0.236835534667212
1728,0.455985567691682,0.23683467254116
1729,0.45597202483863,0.236833793971398
1730,0.45595806770749,0.236832879422903
1731,0.455943757396366,0.236831893954743
1732,0.45592914359255,0.236830795809481
1733,0.455914239692981,0.23682954208907
1734,0.455899095979545,0.236828089871454
1735,0.455883773926125,0.236826403268354
1736,0.455868338394994,0.236824456414901
1737,0.455852817980748,0.236822240483134
1738,0.45583721260869,0.236819766489425
1739,0.455821530539382,0.236817065657915
1740,0.455805816556551,0.236814179717552
1741,0.455790053740829,0.236811163147629
1742,0.455774252036969,0.23680807685335
1743,0.45575842840118,0.236804985478842
1744,0.455742546426774,0.236801960371305
1745,0.455726627569328,0.236799065191806
1746,0.455710684133973,0.236796360080078
1747,0.455694733375009,0.236793888944659
1748,0.455678784541345,0.236791681251826
1749,0.455662867502752,0.23678974898002
1750,0.455647009327391,0.236788092484806
1751,0.455631229963718,0.236786706743596
1752,0.455615584051096,0.236785572192633
1753,0.455600104356153,0.236784669200629
1754,0.455584844863877,0.236783966696774
1755,0.455569832146877,0.236783431567405
1756,0.455555068028076,0.236783034221574
1757,0.455540579260975,0.236782753050725
1758,0.455526398467253,0.236782578299383
1759,0.455512568385537,0.236782507206214
1760,0.455499145060862,0.236782540230565
1761,0.455486180959689,0.236782681806312
1762,0.455473743867217,0.236782938034327
1763,0.455461906655481,0.236783313523306
1764,0.455450745222118,0.236783816992898
1765,0.4554403131633,0.236784449243125
1766,0.455430644705141,0.236785210572812
1767,0.455421798001323,0.23678609109107
1768,0.455413846737561,0.236787081107159
1769,0.455406788062238,0.236788167180242
1770,0.455400652255633,0.236789326644121
1771,0.455395442243651,0.236790533172567
1772,0.455391139518358,0.236791762652351
1773,0.455387782168032,0.236792995066489
1774,0.455385334855307,0.236794222073305
1775,0.455383746270533,0.236795426791082
1776,0.455382960628788,0.236796602180844
1777,0.455382989631615,0.236797744570918
1778,0.455383732936266,0.236798851740807
1779,0.455385138722027,0.236799918931919
1780,0.455387158129051,0.236800944829744
1781,0.455389675548542,0.236801921332053
1782,0.455392648175444,0.236802842758352
1783,0.455396054542779,0.236803702732675
1784,0.455399871625394,0.236804484881028
1785,0.455404005335904,0.236805174260377
1786,0.455408399875708,0.23680575849696
1787,0.455413029847021,0.236806221746886
1788,0.455417913429707,0.236806555513431
1789,0.455422979174976,0.23680674922522
1790,0.455428195310539,0.236806791153794
1791,0.45543356942384,0.236806669091588
1792,0.45543910448291,0.236806370581053
1793,0.455444844063625,0.236805884485012
1794,0.455450789112419,0.236805209634394
1795,0.45545696519662,0.236804340517997
1796,0.455463339597974,0.236803290360549
1797,0.455469925911646,0.236802067864353
1798,0.455476701858578,0.23680068589526
1799,0.455483643185591,0.236799155923587
1800,0.455490718577506,0.236797488067097
1801,0.455497884679557,0.236795692065794
1802,0.455505064285876,0.236793763299684
1803,0.455512223011414,0.236791697134912
1804,0.455519270391387,0.236789477115299
1805,0.45552619146927,0.236787091345124
1806,0.45553291077396,0.236784511584584
1807,0.455539351491626,0.236781709338742
1808,0.455545469829585,0.236778669134223
1809,0.455551266866647,0.236775383365113
1810,0.455556706034883,0.236771854266676
1811,0.4555617468477,0.236768089860657
1812,0.455566431998324,0.236764111426283
1813,0.455570778630019,0.236759954566081
1814,0.455574809919353,0.236755654356949
1815,0.455578591588977,0.236751242778912
1816,0.455582187942902,0.236746754354576
1817,0.455585661495284,0.23674221438137
1818,0.455589079106211,0.236737639584732
1819,0.455592509004596,0.236733039185035
1820,0.455595995341884,0.236728414724259
1821,0.455599572987596,0.236723758119217
1822,0.455603206744023,0.236719054819173
1823,0.455606949653777,0.236714283158351
1824,0.4556108042737,0.236709419831071
1825,0.45561480696843,0.236704457515425
1826,0.455618928083534,0.236699396105605
1827,0.455623228508092,0.236694238713358
1828,0.455627719234836,0.236688988390687
1829,0.455632469016458,0.236683661801454
1830,0.455637428241658,0.23667827401188
1831,0.455642612473005,0.236672846081985
1832,0.455648056872812,0.236667399564197
1833,0.455653701470606,0.236661953668611
1834,0.455659494169681,0.236656519623592
1835,0.455665386409785,0.236651104555131
1836,0.455671333972753,0.236645709097112
1837,0.455677264764879,0.236640322652208
1838,0.455683061793678,0.236634927237003
1839,0.455688620859761,0.236629500548558
1840,0.455693890959477,0.236624025022925
1841,0.455698772078761,0.236618485490818
1842,0.455703193113906,0.236612875816673
1843,0.455707086752845,0.236607206529292
1844,0.455710430478022,0.236601505254682
1845,0.455713211973707,0.236595816874344
1846,0.455715401019728,0.236590200431723
1847,0.455717053681805,0.236584715962362
1848,0.455718224250802,0.236579436703398
1849,0.455718988448902,0.236574428216297
1850,0.455719419006614,0.236569761087764
1851,0.455719595558145,0.236565497334759
1852,0.455719607078921,0.236561677062893
1853,0.455719474481729,0.236558328648603
1854,0.455719261124271,0.236555456957018
1855,0.455718991384855,0.236553050685107
1856,0.455718698768287,0.236551061739816
1857,0.455718401166294,0.236549424488324
1858,0.455718080856587,0.236548049170633
1859,0.455717709500306,0.236546839891429
1860,0.45571725647553,0.23654568645671
1861,0.455716717577078,0.236544476188831
1862,0.455716065974916,0.236543107779183
1863,0.455715306108791,0.236541487088099
1864,0.455714425995192,0.23653954342647
1865,0.45571343833538,0.236537220583086
1866,0.45571235385635,0.236534501409318
1867,0.455711161712893,0.2365313910829
1868,0.455709860474275,0.236527904939813
1869,0.455708445896424,0.23652408231703
1870,0.455706906871702,0.236519968633613
1871,0.455705242937499,0.236515621793229
1872,0.455703428656029,0.23651109625414
1873,0.455701427292907,0.236506435618091
1874,0.455699216992448,0.23650169730575
1875,0.455696773092733,0.236496928330134
1876,0.455694041742718,0.236492163547116
1877,0.455691045738532,0.23648744154049
1878,0.45568774333425,0.236482779432036
1879,0.455684155823508,0.236478197860395
1880,0.455680291261027,0.236473714400763
1881,0.455676165114824,0.236469337353972
1882,0.455671799522699,0.236465073243666
1883,0.455667248062603,0.23646092436879
1884,0.455662533361591,0.23645688699684
1885,0.455657701006089,0.236452951136817
1886,0.455652789269809,0.236449101741887
1887,0.455647869111422,0.236445317092955
1888,0.455642973453372,0.236441572169357
1889,0.455638154543659,0.236437843838143
1890,0.455633385070817,0.236434098890917
1891,0.455628696911655,0.236430311041492
1892,0.455624120386549,0.236426459049362
1893,0.455619616009183,0.236422511252819
1894,0.455615118181856,0.236418446036158
1895,0.455610596599132,0.2364142439866
1896,0.455606010812933,0.236409895256495
1897,0.455601284271696,0.236405396435791
1898,0.455596359188249,0.236400762255181
1899,0.455591189584066,0.236396025871786
1900,0.455585758006496,0.236391227741717
1901,0.455580057077436,0.236386418503685
1902,0.455574089313599,0.236381659787193
1903,0.455567923598719,0.236377003979003
1904,0.455561590593964,0.236372498666247
1905,0.455555165745763,0.236368182493725
1906,0.455548729652327,0.236364076839577
1907,0.455542351170997,0.236360191975221
1908,0.455536100866735,0.236356524952143
1909,0.455530028334976,0.236353073044088
1910,0.455524182551724,0.236349825596117
1911,0.455518543957355,0.23634676987429
1912,0.455513156946337,0.236343898357643
1913,0.455508025197368,0.236341209668444
1914,0.455503145605815,0.236338713190722
1915,0.455498493294631,0.236336427580304
1916,0.455494081846613,0.236334388884955
1917,0.455489882634253,0.236332636125261
1918,0.455485870255022,0.236331216007526
1919,0.45548202142047,0.236330170144793
1920,0.455478320106314,0.236329542952935
1921,0.455474763505187,0.236329355671905
1922,0.455471329937801,0.236329608109185
1923,0.455468029012388,0.236330278902248
1924,0.455464858718664,0.23633133738258
1925,0.455461771081785,0.236332726460804
1926,0.455458765902618,0.23633437031197
1927,0.455455847402112,0.236336182813201
1928,0.45545297667881,0.236338067010698
1929,0.455450160376324,0.236339926954587
1930,0.455447386140347,0.236341677574438
1931,0.455444649901987,0.236343244253657
1932,0.455441927487013,0.236344569358229
1933,0.455439181702686,0.236345616279699
1934,0.455436378149787,0.236346367912107
1935,0.455433506638044,0.236346825718386
1936,0.455430524189283,0.23634701178234
1937,0.455427407958105,0.236346962443945
1938,0.455424162878904,0.2363467240123
1939,0.455420800685193,0.236346348411942
1940,0.455417337075456,0.236345888909131
1941,0.455413792831337,0.236345397929599
1942,0.455410201731976,0.236344919919763
1943,0.455406594961005,0.236344487956263
1944,0.455403014712548,0.236344127869148
1945,0.455399487627345,0.236343853621173
1946,0.455396079729327,0.236343679569224
1947,0.455392832662389,0.236343628665764
1948,0.455389795879932,0.236343724413001
1949,0.455386989492253,0.236343980984364
1950,0.455384423935818,0.236344416802705
1951,0.45538210826139,0.236345048211191
1952,0.455380027072258,0.236345883849392
1953,0.455378198882537,0.236346931191341
1954,0.455376591139866,0.236348192984441
1955,0.455375201355891,0.236349676401508
1956,0.455374000721005,0.236351376063067
1957,0.455372957229969,0.236353277216065
1958,0.455372054172298,0.236355362110323
1959,0.455371246767127,0.236357601226715
1960,0.455370488516607,0.236359955284658
1961,0.455369714750756,0.236362383479754
1962,0.455368878038489,0.236364840158075
1963,0.455367895390091,0.236367283035789
1964,0.455366717467214,0.236369663675265
1965,0.455365333836123,0.236371920794142
1966,0.4553637200856,0.236374010087469
1967,0.455361944952823,0.236375886995781
1968,0.455360024309092,0.236377515240964
1969,0.455358002431681,0.236378859655489
1970,0.455355957820557,0.23637990411299
1971,0.455353984551004,0.236380637289192
1972,0.455352173362014,0.236381061734442
1973,0.455350657083868,0.236381193531875
1974,0.455349560815145,0.236381059904366
1975,0.455348963076511,0.236380689248124
1976,0.455348969761895,0.236380124128126
1977,0.455349632932923,0.23637940871267
1978,0.455350981513853,0.236378588282659
1979,0.455353079398749,0.236377715601877
1980,0.455355915875432,0.236376833074062
1981,0.455359494281449,0.236375990369942
1982,0.455363746099937,0.236375224166561
1983,0.455368586280705,0.236374581354563
1984,0.455374002382971,0.236374093593978
1985,0.455379935191676,0.236373791242415
1986,0.455386359119386,0.236373682117661
1987,0.455393220474356,0.236373760041596
1988,0.455400521218672,0.23637400383274
1989,0.45540818559209,0.236374387834907
1990,0.455416227110363,0.236374868529335
1991,0.455424627340316,0.23637539320826
1992,0.455433373618826,0.236375904369646
1993,0.455442472437111,0.236376334805777
1994,0.455451870580494,0.23637662223522
1995,0.455461533981376,0.23637671746752
1996,0.45547141309994,0.236376581776952
1997,0.455481461957942,0.236376188881896
1998,0.455491678535909,0.236375526714876
1999,0.455502043261053,0.236374609450493
2000,0.455512473700633,0.236373452936151
2001,0.455522925199928,0.236372092537125
2002,0.455533425893592,0.236370569114259
2003,0.455543995508299,0.236368939987544
2004,0.455554665964709,0.236367256637369
2005,0.455565439607289,0.236365580578127
2006,0.455576388244698,0.236363958364051
2007,0.455587570872693,0.236362412878192
2008,0.455598990744538,0.236360962217521
2009,0.455610739567871,0.236359609875689
2010,0.455622864791901,0.236358348732785
2011,0.455635397352161,0.236357158143034
2012,0.455648341887254,0.236356028860537
2013,0.455661676282623,0.236354948434319
2014,0.455675344021929,0.236353899800356
2015,0.455689342919062,0.236352867712392
2016,0.455703644284742,0.236351838542449
2017,0.455718188729415,0.236350804939181
2018,0.455732898035278,0.23634976463593
2019,0.455747749692261,0.236348717796316
2020,0.45576267234393,0.236347674818014
2021,0.455777612608014,0.236346649270168
2022,0.455792511286966,0.236345664019237
2023,0.455807299807904,0.23634475280429
2024,0.455821977688369,0.236343947891171
2025,0.45583649138463,0.236343289050026
2026,0.455850848968438,0.236342820437278
2027,0.455865058412668,0.236342587157277
2028,0.455879075611798,0.236342623037823
2029,0.45589292789566,0.236342956757685
2030,0.455906586973932,0.236343605836586
2031,0.455920042751662,0.236344582021811
2032,0.455933323771225,0.236345894043035
2033,0.455946401420885,0.236347542413055
2034,0.455959254097165,0.236349512915124
2035,0.455971912669675,0.236351784007537
2036,0.455984362661059,0.236354328931504
2037,0.455996571454555,0.236357118817111
2038,0.456008547910351,0.236360117528682
2039,0.45602026915271,0.236363280886116
2040,0.456031736100188,0.236366561641507
2041,0.456042965457637,0.236369914122886
2042,0.456053968215727,0.236373293731071
2043,0.456064749566063,0.236376664867959
2044,0.456075282699749,0.236379998984979
2045,0.456085559536419,0.236383278693999
2046,0.45609560351539,0.236386490455246
2047,0.456105402176787,0.236389638456933
2048,0.456114927223552,0.236392728670492
2049,0.456124219464498,0.236395771925877
2050,0.456133283916736,0.236398786236434
2051,0.456142146243814,0.236401789832752
2052,0.456150805830908,0.236404785029846
2053,0.456159248634401,0.236407786320631
2054,0.456167476660677,0.236410790845657
2055,0.456175497626866,0.236413797217519
2056,0.456183286298894,0.236416780036448
2057,0.456190856057428,0.236419716173879
2058,0.456198148243559,0.236422572050932
2059,0.456205133589556,0.236425304159767
2060,0.456211832358416,0.236427868204726
2061,0.456218187921768,0.236430225620453
2062,0.456224154203189,0.236432338890599
2063,0.456229730063482,0.236434165224265
2064,0.456234901112003,0.236435661066353
2065,0.456239706498663,0.236436801189845
2066,0.456244167618605,0.236437560058092
2067,0.456248266462789,0.236437929148298
2068,0.456252051566839,0.236437901366516
2069,0.456255520959701,0.236437484666853
2070,0.456258722894743,0.236436693234936
2071,0.456261659634279,0.236435547813287
2072,0.456264352588418,0.236434079192809
2073,0.456266790982351,0.236432327258191
2074,0.456268983496838,0.236430327415705
2075,0.456270943328091,0.236428112548703
2076,0.456272697357341,0.236425713829071
2077,0.456274259979475,0.236423160397737
2078,0.456275650467456,0.236420467143775
2079,0.456276900501789,0.23641764217177
2080,0.456278045783273,0.23641469001042
2081,0.456279098800724,0.236411608875029
2082,0.456280102476723,0.236408396641643
2083,0.456281077593155,0.236405049783474
2084,0.456282041664142,0.236401566310059
2085,0.456282995258623,0.236397944769375
2086,0.456283933826625,0.236394187918819
2087,0.456284823834619,0.236390294657071
2088,0.456285647824972,0.236386261427886
2089,0.456286360776228,0.236382081276773
2090,0.456286903279928,0.236377746291589
2091,0.456287273399555,0.236373247808609
2092,0.456287466557154,0.236368573502789
2093,0.456287424015943,0.236363704926218
2094,0.456287164144921,0.236358620577785
2095,0.456286705776092,0.23635330798397
2096,0.456286034647326,0.236347743149039
2097,0.456285134571233,0.236341906368601
2098,0.456284046559755,0.236335783217223
2099,0.456282806638658,0.236329373069388
2100,0.45628144335564,0.236322676021742
2101,0.45628000885757,0.236315702477803
2102,0.45627850736899,0.236308467619746
2103,0.456276993435549,0.236300987162471
2104,0.456275541101378,0.236293283323524
2105,0.456274133780716,0.236285379910591
2106,0.456272786049168,0.23627729367187
2107,0.456271529418212,0.236269038904243
2108,0.456270352296273,0.236260632399119
2109,0.456269249710929,0.236252080733082
2110,0.456268216055709,0.236243382562484
2111,0.45626719718498,0.236234538139785
2112,0.45626615499656,0.236225536895262
2113,0.456265055486439,0.236216366706999
2114,0.456263882336791,0.236207012185707
2115,0.456262605507001,0.236197462508228
2116,0.456261201069318,0.236187704415899
2117,0.456259643652634,0.236177740361199
2118,0.456257959467148,0.236167584997988
2119,0.45625615015537,0.236157253845068
2120,0.456254252443778,0.236146778927519
2121,0.456252257407083,0.236136195764708
2122,0.456250180559456,0.236125547191783
2123,0.456248049231573,0.236114874508885
2124,0.45624589597565,0.236104229543669
2125,0.456243676447423,0.236093659098878
2126,0.456241387003751,0.236083206589803
2127,0.456239014549624,0.236072903928054
2128,0.456236548670213,0.236062776799886
2129,0.456233917438082,0.236052853954858
2130,0.456231096175801,0.236043147989383
2131,0.456228026799463,0.236033664564116
2132,0.45622472352938,0.236024408674759
2133,0.456221120773818,0.236015377521417
2134,0.456217167751661,0.236006567945769
2135,0.4562128622659,0.235997981495574
2136,0.456208236878932,0.2359896196546
2137,0.456203339663199,0.235981477031987
2138,0.456198213527519,0.235973555241025
2139,0.456192882134893,0.235965839959997
2140,0.456187402051339,0.235958320741815
2141,0.45618183776246,0.235950978540758
2142,0.456176258933234,0.235943791224814
2143,0.456170672110456,0.235936737732995
2144,0.456165153866141,0.235929798013749
2145,0.456159676715217,0.235922953039255
2146,0.456154307147932,0.235916182434365
2147,0.456149023096861,0.235909472216154
2148,0.456143812695271,0.235902813589799
2149,0.456138614919302,0.235896209281847
2150,0.456133457613349,0.235889667714416
2151,0.456128258864203,0.235883209207758
2152,0.45612301394317,0.235876870367957
2153,0.456117703045985,0.235870693201126
2154,0.456112315296937,0.235864732185135
2155,0.456106913628242,0.235859032417823
2156,0.456101550093594,0.235853650490854
2157,0.456096244415048,0.235848624260042
2158,0.456091037083256,0.235843995187496
2159,0.456086017689328,0.235839785275547
2160,0.456081190182765,0.23583600379245
2161,0.456076586798894,0.235832645858027
2162,0.456072206402058,0.23582968469429
2163,0.4560680789707,0.235827079857545
2164,0.456064193846035,0.235824788155395
2165,0.4560605916427,0.235822753587204
2166,0.456057240535005,0.235820911359128
2167,0.45605411366065,0.235819204292955
2168,0.456051205159072,0.23581757876646
2169,0.4560484861098,0.235815990534554
2170,0.456045955939631,0.235814413294042
2171,0.456043608572746,0.235812830306408
2172,0.456041423719395,0.235811246913909
2173,0.456039396629139,0.235809678357881
2174,0.456037532970001,0.23580815716671
2175,0.456035800718878,0.235806736313602
2176,0.456034210340616,0.23580546278168
2177,0.456032743721296,0.235804402721027
2178,0.456031376785491,0.23580360915317
2179,0.456030091976247,0.235803128950813
2180,0.456028850081141,0.235802994451208
2181,0.456027651967102,0.235803224383751
2182,0.456026477450336,0.235803818303544
2183,0.456025319640626,0.235804761799023
2184,0.456024200633449,0.23580602652299
2185,0.456023155642831,0.235807579180957
2186,0.456022217493372,0.235809376038153
2187,0.456021426737405,0.235811376360396
2188,0.456020826392481,0.2358135479021
2189,0.456020487676401,0.235815862500152
2190,0.456020440311271,0.235818305512529
2191,0.456020705241605,0.235820864905214
2192,0.456021260454306,0.23582354362695
2193,0.456022077295372,0.235826347942023
2194,0.456023124586118,0.23582928389509
2195,0.456024363274419,0.235832358611029
2196,0.45602573840035,0.23583557656079
2197,0.456027220507476,0.235838931369224
2198,0.456028750696199,0.235842412008296
2199,0.456030249066672,0.235846003980528
2200,0.456031695458721,0.235849676571466
2201,0.456033029016513,0.235853390252517
2202,0.456034211124657,0.235857102817004
2203,0.456035218873831,0.235860764319754
2204,0.456036017314415,0.235864325940668
2205,0.456036598687373,0.235867737008748
2206,0.45603698193345,0.235870952179808
2207,0.456037179840207,0.235873941314263
2208,0.456037198981379,0.235876691223493
2209,0.45603705144617,0.235879203579756
2210,0.456036760118095,0.235881493966118
2211,0.45603633363177,0.235883591163733
2212,0.456035772564946,0.23588552667201
2213,0.456035066043897,0.235887339304454
2214,0.456034205656968,0.235889054890155
2215,0.456033195842528,0.235890709037241
2216,0.456032025109777,0.235892312440681
2217,0.456030693004641,0.235893873703031
2218,0.456029223968649,0.235895394075807
2219,0.456027623354627,0.235896856554041
2220,0.456025905470048,0.235898241093559
2221,0.456024115163977,0.235899520967916
2222,0.456022276632173,0.235900669504999
2223,0.456020428958387,0.235901661022332
2224,0.456018588274984,0.235902477210646
2225,0.456016795870003,0.235903114312445
2226,0.456015075001531,0.235903582391279
2227,0.456013446382061,0.235903904633582
2228,0.456011879841195,0.23590411991596
2229,0.456010386148651,0.235904278922291
2230,0.456008988437558,0.235904433622345
2231,0.456007630950391,0.235904642183701
2232,0.456006300256077,0.235904964518775
2233,0.456004995847107,0.235905448963574
2234,0.456003687070702,0.235906136542361
2235,0.456002326360606,0.235907053203619
2236,0.456000898710481,0.235908216452249
2237,0.455999392639262,0.235909625279692
2238,0.455997802555468,0.235911259643712
2239,0.45599616511907,0.235913080404776
2240,0.455994476667531,0.235915034467762
2241,0.455992734309661,0.235917062558315
