"Iteration: Iteration","D B Mean Monitor: Statistics of D B Monitor (N)","D D Mean Monitor: Statistics of D D Monitor (N)","D FW Mean Monitor: Statistics of D FW Monitor (N)","D RW Mean Monitor: Statistics of D RW Monitor (N)","D S Mean Monitor: Statistics of D S Monitor (N)","D SU Mean Monitor: Statistics of D SU Monitor (N)","D Wheels Front Mean Monitor: Statistics of D Wheels Front Monitor (N)","D Wheels Rear Mean Monitor: Statistics of D Wheels Rear Monitor (N)","Mean D Monitor: Statistics of Drag Monitor (N)"
1984,25.1418706583098,3.36906329448471,9.86855226845137,35.0243398068574,7.97142365430964,2.66073339332829,4.21967919273157,2.22709852841545,90.4827607968883
1985,25.1408101363433,3.36886137997859,9.86867190175689,35.0245449057809,7.97207306435826,2.66070951949033,4.22030415644329,2.22655020076731,90.4825252649189
1986,25.1397636293838,3.36860781046252,9.86879076333259,35.0246895575811,7.9727519294791,2.66066679862214,4.22092389619582,2.22598678262942,90.4821811676865
1987,25.1387319657632,3.36830679361102,9.86890584578071,35.0247791524507,7.97347920573004,2.66060821776061,4.22151336558778,2.22539948417781,90.4817240308619
1988,25.1377089980839,3.36795975812204,9.86901600397103,35.0248162333239,7.97427230757811,2.66053565234554,4.2220539603202,2.22478413200078,90.4811470457455
1989,25.1367023761809,3.36757088108319,9.86911656871421,35.0248060982102,7.9751396730213,2.66045143171844,4.22252995176501,2.22413838620388,90.4804553668972
1990,25.1357000409521,3.36714266249078,9.86920857504389,35.0247452940946,7.9760936065614,2.66036400941807,4.22291825695618,2.22345579942353,90.4796282449405
1991,25.1346918378933,3.36667817747562,9.86928957319282,35.0246287584883,7.97714128820563,2.66027604430446,4.2232070002944,2.22273112989516,90.4786438097497
1992,25.1336697404808,3.36617643550431,9.86935782199325,35.0244565240759,7.97828506267305,2.66019411658342,4.22338864554144,2.22196311723992,90.4774914640921
1993,25.1326250828339,3.36563491713479,9.86941216675221,35.0242243590294,7.97952560248694,2.66012305546063,4.22345765432257,2.22114925947274,90.4761520974931
1994,25.1315543462408,3.36505366207293,9.86945192753248,35.0239321176453,7.98085097607011,2.66006638211811,4.22341839111463,2.22028620411505,90.4746140069094
1995,25.1304487640685,3.36443626957811,9.86947549112967,35.0235705864742,7.98225045819338,2.66002764636615,4.22327944766765,2.21937511592351,90.4728637794013
1996,25.1293041428308,3.36378129328888,9.86948165702626,35.0231387711336,7.98370765707858,2.66001247890151,4.2230520772074,2.2184171880171,90.4708952654842
1997,25.1281170943967,3.36309385233839,9.86947054793412,35.0226349642535,7.98520330233342,2.66002280080273,4.22275169404028,2.2174125478188,90.4687068039179
1998,25.1268897605749,3.36237346135876,9.86944352601843,35.0220545811787,7.98672270906145,2.66006230125767,4.22240058727338,2.21636123046902,90.4663081571923
1999,25.1256112730954,3.36161885941854,9.86940249945038,35.0213998641274,7.98824364129449,2.66013228286042,4.22201576400944,2.21526665869205,90.463690842948
2000,25.12427667403,3.36083462174712,9.86934802853322,35.020673681303,7.98975197284069,2.66023453888066,4.22161759747057,2.21412726771491,90.4608643825201
2001,25.1228885910578,3.36002620302823,9.86928348152699,35.0198815055716,7.99123671550425,2.66036983518384,4.22122513277876,2.21294646041409,90.4578579250655
2002,25.1214432010653,3.359194423775,9.86921216969428,35.019024667134,7.99268659385446,2.66053891780848,4.22085145739632,2.21172734825865,90.4546787789864
2003,25.1199512257193,3.35834018551139,9.86913738155058,35.0181042556157,7.99409746910948,2.66074044857251,4.22050971675569,2.21046860235389,90.4513492851886
2004,25.1184164229949,3.35746586083327,9.86906398513326,35.0171247690794,7.99547099340868,2.66097106650039,4.22020951925149,2.20917019159317,90.4478928087945
2005,25.1168523436312,3.35657784788474,9.86899378046409,35.0160834055903,7.99681024344745,2.66122566905099,4.21996090059676,2.20783555688479,90.4443397475504
2006,25.1152587367748,3.35567655761362,9.86893086605546,35.0149805139705,7.9981201881312,2.66149892436264,4.21977262302,2.206465643158,90.4407040530863
2007,25.1136434533753,3.35476690172021,9.86887747557599,35.0138118659401,7.99941994554182,2.66178369906725,4.21964682230288,2.20506316598303,90.4370133295065
2008,25.1120127911603,3.3538530766075,9.86883485105042,35.012576805895,8.00071401170519,2.66207172826186,4.21958497440822,2.20362882631362,90.4332770654021
2009,25.1103635208554,3.35293758121381,9.86880606771469,35.0112718253128,8.00201337548023,2.66235682766277,4.21958661685038,2.20216188266135,90.4294976977515
2010,25.1086941375954,3.35202080577364,9.86879125703689,35.0098932913204,8.00333402450635,2.6626297988187,4.21964479883614,2.20066533606137,90.4256734499488
2011,25.1070056487299,3.35110454184795,9.8687903534849,35.0084388461316,8.00468778407153,2.66288602523101,4.2197554094861,2.19914099799385,90.4218096069768
2012,25.1052952292705,3.35019623488949,9.86880200250501,35.0069044479116,8.00607220221637,2.66311988859181,4.21991320466507,2.19758895818754,90.4178921682373
2013,25.103573075431,3.34929820145073,9.86882485744314,35.0052909182366,8.00748957436226,2.66332809652604,4.22011188752505,2.19601273389487,90.4139293448697
2014,25.101836712707,3.34841663755577,9.86885711639824,35.003595814353,8.00894444273293,2.66350672595368,4.22034163955565,2.19440698465103,90.4099060739072
2015,25.100092007925,3.34755377213876,9.86889733490623,35.0018129341351,8.01043241381958,2.66365286929877,4.22059835849515,2.19277489484283,90.4058145855614
2016,25.0983467146262,3.34670957119251,9.86894253587711,34.9999422017001,8.01195436123462,2.66376607678235,4.22087581228694,2.19111718189994,90.4016544555998
2017,25.0966044637396,3.34588620569989,9.86899122468174,34.9979831076663,8.0135003711633,2.66384836108993,4.22116282214479,2.18943771776806,90.3974142739535
2018,25.0948701178009,3.34508653947889,9.86904085732647,34.9959381563074,8.01505608236116,2.663901215731,4.22145403052369,2.18773862197195,90.3930856215014
2019,25.0931388356208,3.34430871159252,9.86909008326443,34.9938113905585,8.01661244249779,2.66392974998175,4.22174583794529,2.1860252561655,90.3886623076265
2020,25.0914087539292,3.34355575461129,9.86913756797553,34.9916100931353,8.0181498620543,2.66394233227057,4.22202798251897,2.18430150989245,90.3841338563876
2021,25.0896728357051,3.3428229151328,9.86918170803544,34.9893433609805,8.01965413120552,2.66394774426928,4.22229940988054,2.18256794076284,90.379490045972
2022,25.087918914586,3.34210785070255,9.86922119733159,34.9870267458381,8.02111224428742,2.66395249359307,4.22255403079935,2.18083182323326,90.3747253003714
2023,25.0861385174902,3.34141091347246,9.86925500774978,34.9846769708656,8.02251019265905,2.66396242331432,4.22278645853837,2.1790947962347,90.3698352803245
2024,25.0843235966019,3.34072533683374,9.86928211922383,34.9823061451537,8.0238356026389,2.6639820155014,4.22299775380784,2.17735720668802,90.3648097764494
2025,25.0824587396351,3.3400493039442,9.86930056706667,34.9799267684283,8.02508125588757,2.664014830753,4.22318133035489,2.17562203518076,90.3596348312505
2026,25.080539089419,3.33937794937195,9.86931095601762,34.9775447909274,8.02624359314803,2.66406246847262,4.22333496199757,2.17389000266368,90.3543038120179
2027,25.0785642065061,3.33870381830138,9.86931485850657,34.9751658363186,8.02731602273898,2.66412432954615,4.22345709621611,2.17216136895032,90.3488075370843
2028,25.0765332479476,3.33803049364294,9.86931183526833,34.9727865535046,8.02830139949392,2.66420229068773,4.22353620641769,2.17043697136986,90.3431389983326
2029,25.0744514439094,3.33735008970242,9.86930308317397,34.9704007810037,8.02920373049069,2.66429431165284,4.22356877668028,2.16871288015272,90.3372850967659
2030,25.0723190346462,3.33666399655763,9.86929010033176,34.9680046755495,8.03003169437129,2.6643995156365,4.22355547287157,2.16698880302303,90.3312532929874
2031,25.0701378339732,3.33597516526558,9.86927286658167,34.965590381177,8.03079391462795,2.66451456348559,4.223493315263,2.16526375430675,90.3250417946807
2032,25.0679120970441,3.33527908912035,9.86925234241826,34.9631498590726,8.03149666739414,2.66463857290324,4.22337940847252,2.16353922341546,90.3186472598407
2033,25.0656471495034,3.33458056754866,9.86923115322752,34.9606758790164,8.03214925389434,2.66476883527569,4.22321372853432,2.16181123061414,90.3120777976144
2034,25.0633461713931,3.33388135474348,9.86921032730463,34.9581629857081,8.03275974876703,2.66490219210266,4.22299861193329,2.16008626191537,90.3053476538675
2035,25.0610188409459,3.33318239355538,9.86919279774108,34.9556104114762,8.03333695180843,2.66503698843016,4.2227331097639,2.15836319578846,90.2984746895094
2036,25.058675276996,3.33248950887622,9.86917854384389,34.9530169398649,8.03388590489376,2.66516708537943,4.22242431429974,2.15664814417045,90.2914857183243
2037,25.0563272476446,3.33181064704489,9.86916890942696,34.9503815524817,8.03441796212228,2.66529277693331,4.22207735902143,2.15494043186141,90.2844168865365
2038,25.0539759288235,3.3311487850251,9.86916546013152,34.9477053964692,8.03493811536716,2.66541000123419,4.22170544763917,2.153244156753,90.2772932914429
2039,25.0516217158155,3.33050943029351,9.86916939824935,34.9449904736967,8.03545304259941,2.66551772411646,4.22131694556582,2.15156629304645,90.2701450233832
2040,25.0492695119975,3.32989720591124,9.86918072721456,34.9422396722236,8.03596809876287,2.66561920682215,4.22092027674594,2.14991042449864,90.2630051241765
2041,25.046908741548,3.32932291039876,9.86919943621189,34.9394546652924,8.03647904673368,2.66571531461459,4.22053028053271,2.14828306021083,90.2558934555428
2042,25.044542793822,3.32879203065777,9.86922628838057,34.9366396149589,8.03698391895487,2.66581130991633,4.22015670603052,2.14668904495712,90.248841707678
2043,25.0421688711529,3.32831404116439,9.86925917433449,34.9337957893965,8.03747340982211,2.66591059720367,4.21981390674829,2.14513229984372,90.241868089666
2044,25.0397906496992,3.32789403050397,9.86929624863773,34.9309306021891,8.03793837037042,2.66601606595171,4.21951536323413,2.14361326484955,90.2349945954358
2045,25.0374051810691,3.32754042343821,9.8693360511152,34.9280449243448,8.03836810408039,2.66612843991078,4.21927584340611,2.14213671373115,90.2282356810957
2046,25.0350139927353,3.32725823480398,9.86937726912217,34.9251421724548,8.03875688819226,2.66625214320446,4.21910110153514,2.14070688764294,90.221608689691
2047,25.0326226935715,3.32705104939959,9.86941766366894,34.9222256575727,8.03909915583727,2.66638700474152,4.21899391843656,2.13933192298931,90.2151290662174
2048,25.030235499851,3.326924845362,9.86945648062394,34.9192950797983,8.03939125285855,2.66653594989781,4.21896080415371,2.13801242289765,90.208812335443
2049,25.0278574707119,3.32687496826817,9.86949312935181,34.916350316315,8.03963445542993,2.66670036956648,4.21900777992408,2.13674616717119,90.2026646567386
2050,25.0254899832433,3.32689912659936,9.86952735363479,34.9133938230545,8.03982726388927,2.66688050104367,4.21913315940861,2.13553265793224,90.1966838688058
2051,25.0231382066895,3.32699387971903,9.86956031292504,34.9104266766219,8.03997218703975,2.66707818086189,4.21933231992801,2.1343738652389,90.190875629024
2052,25.0208126784489,3.32715789900316,9.8695922801315,34.9074513208009,8.04007962792578,2.6672931870537,4.21959923321603,2.13326482910307,90.185251055683
2053,25.0185173271319,3.32738698103872,9.86962362647456,34.9044733289529,8.04015183870841,2.66752709280439,4.21991900623568,2.13219974713541,90.179798948482
2054,25.016257941662,3.3276753947302,9.86965535887202,34.9014956137245,8.04020327986395,2.66777826370523,4.22028106213207,2.13117515015992,90.17452206485
2055,25.0140359085292,3.32801858050013,9.86968877945186,34.8985220069193,8.04024373051044,2.66804576153519,4.22066635824727,2.13018890694014,90.1694100326336
2056,25.0118519131563,3.32841055587715,9.8697250163397,34.8955577143814,8.04029450749431,2.66832600037151,4.22106221071733,2.12923747143705,90.1644653897748
2057,25.0097095108406,3.32884627613888,9.86976315446549,34.8926080221623,8.04036005241652,2.66861720764693,4.22144642499489,2.12831408785377,90.1596647365194
2058,25.0076074025054,3.32932193338879,9.86980351904614,34.8896767600407,8.04045736175258,2.66891548757208,4.22180139128737,2.1274111380518,90.154994993645
2059,25.0055448227484,3.32984028553261,9.86984455255478,34.8867667582231,8.04059552347191,2.66921613042644,4.22211097196458,2.12652777641025,90.1504468213321
2060,25.0035126997123,3.33039377562805,9.8698846771857,34.8838801878335,8.0407741745223,2.66951631472364,4.22235482378544,2.12565803110799,90.145974684499
2061,25.0015232735478,3.33097901215204,9.86992076939999,34.881020214664,8.04099627624211,2.66981196856826,4.22252128185297,2.12479481455353,90.1415676109807
2062,24.999579397137,3.33159963045351,9.86995066139108,34.8781882327575,8.04126252519992,2.6701000015472,4.22259864266069,2.12393328733684,90.1372123784838
2063,24.9976763051395,3.33225316657756,9.86997227285299,34.8753836621099,8.04157427153862,2.67037582068422,4.22257771606412,2.12306668597059,90.1328799009375
2064,24.9958088755657,3.33294062457625,9.86998500007628,34.8726111593422,8.04192724742163,2.670636519045,4.22245124838743,2.12219081154605,90.1285514859606
2065,24.9939677905739,3.33365612540672,9.86998794631571,34.869869806126,8.04231139497197,2.67087824923162,4.22221485624553,2.12129836988618,90.1241845387577
2066,24.9921567151217,3.33439503205085,9.86998097032083,34.8671622676996,8.04271769691658,2.67109959849933,4.22187003261838,2.12038891360879,90.1197712268361
2067,24.9903652219126,3.33515941402451,9.8699649258921,34.8644956675198,8.04313513355407,2.6712983317766,4.22142475089711,2.11945491587527,90.115298361452
2068,24.9885870210887,3.33594721320749,9.86994166291381,34.8618758761562,8.04355361782953,2.67147733275265,4.22088701285101,2.11849427298877,90.1107640097882
2069,24.986822264216,3.3367572274003,9.86991324878428,34.8593137675947,8.04395672087067,2.67163789350594,4.22026634803668,2.11750766823092,90.1061751386395
2070,24.9850619821354,3.33758906620036,9.86988116367619,34.8568156316613,8.04432690193083,2.67178368641897,4.21957572093964,2.11649481385125,90.1015289668141
2071,24.9833153194997,3.33844034698887,9.86984770776729,34.854391627493,8.04465349261963,2.67192207301606,4.21882814509299,2.11545897916535,90.0968576916429
2072,24.9815813825495,3.33930784555342,9.86981607221147,34.852048831782,8.0449228458658,2.67206039699821,4.21804190727452,2.11440555691898,90.092184839154
2073,24.9798620140537,3.34019321125543,9.86978878426282,34.849794544021,8.04513074859398,2.67220572104374,4.21723502508027,2.11333919766456,90.0875492459755
2074,24.9781556090602,3.34109484854252,9.86976781456696,34.8476307075358,8.04526840684944,2.67236745600665,4.21642521202245,2.11226566285193,90.082975717436
2075,24.97645109589,3.34201435190449,9.86975472022842,34.8455569396768,8.04532675016566,2.67255459427776,4.21562749751299,2.11118750606291,90.0784734557191
2076,24.9747496184683,3.3429496754744,9.86975006801012,34.8435715509977,8.04530236538054,2.6727697784014,4.21486134438733,2.11010950403473,90.0740639051546
2077,24.9730544131079,3.34390063144861,9.86975517188222,34.8416723028135,8.04519262854902,2.67301438938379,4.214144726043,2.10903258665385,90.0697668498819
2078,24.9713712430082,3.34486724577449,9.86977175004507,34.8398530561093,8.04500352692917,2.67328589905942,4.21349612616918,2.10796000900125,90.0656088560961
2079,24.9697027492309,3.34584901145166,9.86980091924433,34.8381087091678,8.04474132531219,2.67357850874389,4.21293318122365,2.10689014077942,90.0616045451539
2080,24.9680533028959,3.34684076830911,9.86984347023601,34.8364322361421,8.04439863072153,2.67388577895342,4.21246383595456,2.10582072564219,90.0577387488548
2081,24.9664304300512,3.34784047861776,9.86989933909312,34.8348139089868,8.04397924763743,2.67420052168353,4.21209315936459,2.10474774795837,90.0540048333928
2082,24.9648394108976,3.34884504980746,9.8699685941767,34.8332459179792,8.04347781424657,2.67451504207648,4.21182178577213,2.10366827251665,90.0503818874728
2083,24.963290107353,3.34985034886017,9.87005179555023,34.8317198946625,8.04289731778371,2.67482296930465,4.2116462967376,2.10257446207917,90.0468531923311
2084,24.9617819592861,3.35085209935423,9.87014867251945,34.8302278735273,8.04223256070057,2.67511920877975,4.21155795365002,2.10146194319694,90.0433822710144
2085,24.9603146675994,3.35184352592005,9.87025815155895,34.8287644333823,8.04148343862023,2.67539993494795,4.21154676813699,2.10033067652859,90.0399415966944
2086,24.9588914487057,3.35281882846379,9.87037827887368,34.8273264366593,8.04065068259738,2.67566417691006,4.21159721514066,2.09917924824215,90.0365063155927
2087,24.9575084226696,3.35376960938631,9.87050597924603,34.825915843065,8.03973449090852,2.67591325307135,4.2116917252771,2.0980127577005,90.0330520813245
2088,24.9561618165672,3.35469073529479,9.87063825634221,34.8245291637096,8.03873632419872,2.67614864272528,4.21181480005941,2.09683240389711,90.0295521427943
2089,24.9548494475348,3.35557801790413,9.87077085120609,34.8231724684897,8.03766289842491,2.67637119134523,4.21194887227552,2.0956447045879,90.0259984517682
2090,24.9535679391357,3.35642656663991,9.87090047684,34.821849693844,8.0365214703775,2.67658434629027,4.21208738205353,2.0944499054786,90.0223877806596
2091,24.9523089085571,3.35723140219987,9.87102208876299,34.8205644897284,8.03531014651866,2.67678999964479,4.21221770097873,2.09325857455421,90.0187033109448
2092,24.9510553062521,3.35798632864704,9.8711334943926,34.8193165751996,8.03403132712784,2.67699237911743,4.21233016051331,2.09207587108453,90.0149214423345
2093,24.9498153468868,3.35868829531006,9.87122881950148,34.8181032757217,8.03268818091278,2.67719381795744,4.21241304454524,2.09090309279605,90.0110338736316
2094,24.9485776456366,3.35933139547531,9.87130562676831,34.8169266708426,8.03128340728402,2.6773978090041,4.21246415488148,2.08974825652524,90.0070349664178
2095,24.9473371127677,3.35991253580728,9.87136285138439,34.8157828848455,8.02980381592963,2.67760615406667,4.21247765891177,2.08861458854711,90.0028976022601
2096,24.9460875943718,3.36043065920584,9.87139914545143,34.8146661764344,8.02825616662258,2.67782083250332,4.21245469676039,2.0875041034431,89.9986193747929
2097,24.9448251625217,3.36088638449746,9.87141373614925,34.8135708605561,8.0266416244525,2.67804462662663,4.21239082444264,2.08641581091772,89.994189030164
2098,24.9435449083218,3.36127744441631,9.87140766134215,34.8124924790259,8.02495057683553,2.67827982006022,4.21228766610622,2.08535029968775,89.9895908557959
2099,24.9422514769029,3.36160104224545,9.87138167536568,34.811425290022,8.0231787109564,2.67852766377265,4.21214689928329,2.08430835919471,89.9848211177431
2100,24.9409450397539,3.36185975437009,9.8713389664912,34.8103591694799,8.02132987295028,2.67878889730024,4.21196804551684,2.08328342778921,89.9798731736517
2101,24.9396143071603,3.36205515264952,9.87128122949295,34.8092855761304,8.01940626484068,2.67906489024771,4.2117506516098,2.08227461046422,89.9747326825956
2102,24.9382563525244,3.36219334700856,9.87121030621106,34.8081952569749,8.01741494344456,2.679356961503,4.21149648474448,2.0812824531113,89.9694061055224
2103,24.9368694849783,3.36227586492704,9.87113002519729,34.8070793044372,8.01536046854865,2.67966680479074,4.21121285755158,2.08030738823644,89.9639021986673
2104,24.9354527427486,3.36230481210654,9.87104251006304,34.8059328039904,8.01325694575542,2.67999355109806,4.21090576957079,2.07934644789962,89.9582355832326
2105,24.9340075262319,3.36228713731322,9.87095171877344,34.8047573706224,8.01111862226291,2.68033440919629,4.21058120834565,2.0783952628846,89.9524332556304
2106,24.9325389696427,3.36223197851522,9.87086102025618,34.8035538918923,8.00896978120513,2.68068706362062,4.21024273131516,2.07745295450744,89.9465383909547
2107,24.9310567233733,3.36214364638377,9.8707742171478,34.8023265048607,8.00683364896833,2.68104951911552,4.20989864400405,2.07651778611754,89.940600689971
2108,24.9295637854187,3.36202819130218,9.87069255691813,34.8010823394254,8.00473191159073,2.68142105804962,4.20955626765276,2.07558855807526,89.9346646684328
2109,24.9280692274054,3.36189095471332,9.87061919009539,34.7998317765489,8.00269245198462,2.68179812594459,4.209225606632,2.07466746462774,89.928794797952
2110,24.9265868782078,3.36173675257826,9.87055557511994,34.7985859597296,8.00073310679101,2.6821778346235,4.20891608728074,2.07374971046386,89.9230419047947
2111,24.9251275982082,3.36157253674527,9.87050374430977,34.797356417989,7.99887115272256,2.68255614712802,4.20863921979946,2.07283694438889,89.9174637612911
2112,24.9236962597926,3.3613996484964,9.87046341161612,34.7961552322029,7.99712609830199,2.68292719337427,4.20840541609362,2.07193306155387,89.9121063214318
2113,24.9223046775131,3.36122163107196,9.87043591403136,34.794992770514,7.99550195575119,2.68328421324871,4.20822931953823,2.07104284954366,89.9070133312123
2114,24.9209583897537,3.36104333920206,9.87042121309484,34.7938758129824,7.99400393099682,2.68362011228385,4.2081261565343,2.07016715388038,89.9022161087284
2115,24.919663154998,3.36086766327798,9.87041763859945,34.7928088550203,7.9926284757218,2.68392906979935,4.20810497747909,2.06930452697561,89.8977243618716
2116,24.9184201681416,3.36069615207204,9.87042498754302,34.7917961029468,7.99138117368952,2.68420461434635,4.20817654545128,2.06845719456014,89.8935569387507
2117,24.9172335991061,3.36052948351664,9.87044115931599,34.7908403714268,7.99024641544234,2.6844422228372,4.20834114371812,2.06763008233301,89.8897044776963
2118,24.9161136587884,3.36036777602654,9.87046599380853,34.7899420270823,7.98921312551495,2.68463987917481,4.20860147288321,2.06682414720148,89.8861680804802
2119,24.9150566402943,3.36021357477218,9.87049900277632,34.7890992339868,7.98827040460068,2.6848000668766,4.20894908473327,2.0660397145181,89.8829277225583
2120,24.9140647087097,3.36006788838751,9.87053766388325,34.7883112186523,7.98740472531979,2.68492363529653,4.2093743555933,2.06528108135568,89.8799652771981
2121,24.9131284018095,3.3599335112541,9.87058123441534,34.7875763592821,7.98660163255675,2.68501305368245,4.2098663995204,2.064551253663,89.8772518461837
2122,24.9122471080662,3.35981083061531,9.87062708275246,34.7868901085423,7.98585342703983,2.68507535043543,4.21041001131027,2.06385279346793,89.8747667122297
2123,24.9114253358891,3.35969386620541,9.87067360145921,34.786249986545,7.98515222105324,2.68511474618593,4.2109931547896,2.06319194604332,89.8724948581708
2124,24.9106656714541,3.35957987687754,9.87071921211756,34.7856534656324,7.98449029925423,2.68513512644767,4.21160278166,2.06257746989628,89.8704239033398
2125,24.9099765511887,3.35947431166743,9.87076102678907,34.7850995783226,7.9838693147949,2.68514400232347,4.21221420223874,2.06201209211788,89.8685510794428
2126,24.9093607680093,3.35937631981533,9.8707981941914,34.7845859789232,7.98328980131461,2.68514768615506,4.21280811985177,2.06150111434691,89.8668679826076
2127,24.9088175878954,3.35928457331779,9.87083003701889,34.7841141484648,7.98276088014098,2.68515042987326,4.21336477819257,2.06105125790793,89.8653736928117
2128,24.9083565799011,3.35919439809518,9.8708558288019,34.7836859780946,7.98228787647374,2.68515670629284,4.21386796617624,2.06066527822977,89.8640706120654
2129,24.907978099912,3.35910587229385,9.87087460718491,34.7833046719265,7.9818721385623,2.68516993137916,4.21429936657007,2.06034183918448,89.8629465270132
2130,24.9076858392622,3.35901233819298,9.87088541752489,34.782975488374,7.98152539801362,2.68519193438785,4.21464720407743,2.06007547323195,89.861999093065
2131,24.9074853367783,3.35891296961881,9.8708883092808,34.7827034850495,7.98124981494804,2.68522568720936,4.21490157625067,2.0598662562149,89.8612334353504
2132,24.9073805853388,3.35879959631807,9.87088307811602,34.7824931985759,7.98104924170563,2.68527284974919,4.21505718362793,2.05970638638172,89.8606421198133
2133,24.907369018107,3.35867591537959,9.87086905790389,34.78235035139,7.98092082482601,2.68533339882787,4.21511234870105,2.05958740696565,89.8602183221011
2134,24.907445520364,3.3585386942068,9.87084612144565,34.7822808772016,7.98085567782867,2.68541054594406,4.21506888192741,2.05949702550884,89.8599433444271
2135,24.9076023370234,3.35838453754414,9.87081372736444,34.7822875942703,7.98084491646261,2.6855020291845,4.21493633697353,2.05942872424706,89.8598002030701
2136,24.907826965235,3.35820980831761,9.87077379603127,34.7823735067746,7.98088033229994,2.68560602306555,4.214724849348,2.0593742998528,89.8597695809249
2137,24.9081112004069,3.35801037557942,9.87072693361711,34.7825394654974,7.98094974272619,2.68571488725813,4.21444967367039,2.05932744280568,89.8598297215613
2138,24.9084397741083,3.35778169864668,9.87067474214427,34.7827885101047,7.98104222257852,2.68582329996526,4.21412338747207,2.05928311290785,89.8599567479278
2139,24.9087952091091,3.35752410415956,9.87061880558584,34.7831171041116,7.98114841470567,2.68592510113071,4.21375857422799,2.05923884995081,89.8601261629813
2140,24.909163058028,3.35723378102902,9.87056090767492,34.7835234320323,7.98126276554344,2.68601274276845,4.21337262320049,2.0591957685488,89.8603250788255
2141,24.9095334622383,3.3569089489817,9.87050329550253,34.7839995522505,7.98138017262927,2.68608344921503,4.21297112606447,2.05915078039188,89.8605307872737
2142,24.9098955495292,3.35654643456718,9.87044770605249,34.7845411915698,7.98149574229018,2.68613933053448,4.21255833020301,2.05910725440012,89.8607315391466
2143,24.9102472371947,3.35614473849203,9.87039700231684,34.7851433578584,7.98160395952133,2.68618246245718,4.2121396949753,2.05906890061817,89.860927353434
2144,24.9105881748414,3.35570138714039,9.8703538608368,34.7857995245813,7.98170486785194,2.68621552864853,4.21172070739262,2.05903741778633,89.8611214690794
2145,24.9109176350682,3.3552167468483,9.87031939790557,34.7865017666876,7.98179027313482,2.68624715818414,4.21130088049753,2.05901948220312,89.8613133405293
2146,24.9112377964582,3.35469165304459,9.87029535777345,34.7872423522865,7.98186232935199,2.68628220261269,4.21088318430586,2.05901018752337,89.8615050633567
2147,24.9115503684138,3.35412696348875,9.87028221458665,34.788011188044,7.98192123713195,2.68632794808963,4.21046736508122,2.05901609476482,89.8617033796009
2148,24.9118622207535,3.35352526372162,9.87028084157716,34.7888024904961,7.9819605661734,2.68638922811599,4.21005534256446,2.05903151540575,89.861907468808
2149,24.9121733751061,3.35288569455923,9.87029096624234,34.7896165351669,7.98197139490719,2.68646693038341,4.20965903407256,2.05906042195981,89.8621243523976
2150,24.9124872281594,3.3522110718069,9.87031067281189,34.7904462975768,7.98195144117655,2.68656145488067,4.20928294173021,2.0590998799714,89.8623509881139
2151,24.9128159444192,3.35150841285266,9.8703400988985,34.7912910850682,7.98188731037847,2.68667580801464,4.20893704776069,2.05914285915941,89.8625985665518
2152,24.9131561965794,3.3507818563726,9.87037765055221,34.7921523700675,7.98176933236777,2.68680790785256,4.20863794610003,2.05918206685073,89.8628653267428
2153,24.9135069612332,3.35003496172581,9.87042131465452,34.7930274030557,7.98158674456613,2.68695550521076,4.20839505300305,2.05921802783306,89.8631459712823
2154,24.9138727327191,3.34927427887572,9.87047045213065,34.7939193824178,7.98133835811385,2.68711697398617,4.20820958644464,2.05924435772988,89.8634461224179
2155,24.9142412132851,3.34850782261416,9.87052345095038,34.7948253563795,7.98102257952738,2.68728730285261,4.20808821443337,2.05926194593379,89.8637578859763
2156,24.9146123484132,3.34773785864377,9.87057881665038,34.7957450918186,7.98063370181538,2.68746262310662,4.20802902271811,2.05926493718447,89.8640644003506
2157,24.9149783272857,3.34696961061628,9.87063558761375,34.7966758704711,7.98018090709538,2.68763870778542,4.20803058715724,2.05925078609752,89.8643603841224
2158,24.9153516617234,3.34620894585109,9.87069035045174,34.7976135111367,7.97966775167856,2.68780983368158,4.20808084059666,2.0592154138664,89.8646383089863
2159,24.9157289970473,3.34545771313595,9.87074141384074,34.7985497491096,7.97910145306208,2.68797576208548,4.20816733379165,2.05915684698749,89.8648792690604
2160,24.9161187275429,3.34472168180918,9.87078637704938,34.7994794755092,7.97849238367701,2.68813649903157,4.2082700740079,2.05907405019019,89.8650792688173
2161,24.9165200056012,3.34401113809552,9.87082466898387,34.8003954840504,7.97784995962874,2.68829263095939,4.20837304566358,2.05896601110243,89.8652329440852
2162,24.9169368358768,3.34333788515285,9.87085390026624,34.8012899036242,7.97718769699004,2.68844350336579,4.2084517922582,2.05883053430084,89.865332051835
2163,24.9173739677705,3.3427059219725,9.87087273406184,34.8021538735429,7.97651937506594,2.68858929547447,4.20848850547658,2.05866699633033,89.8653706696951
2164,24.9178273117096,3.34211705944625,9.87087946751646,34.8029815182754,7.97585155628273,2.68873359479826,4.20846878290567,2.05847739324829,89.8653366841828
2165,24.9183004233562,3.34157652035171,9.87087378056541,34.8037691292399,7.97519543528136,2.68887747916903,4.20837889741753,2.05826264546936,89.8652343108507
2166,24.9187858294249,3.34109187842648,9.87085545207008,34.8045125536731,7.97455955792677,2.68902227894012,4.20821015101546,2.05802603757117,89.8650637390482
2167,24.9192923008294,3.34066546340171,9.87082382090575,34.8052136105828,7.97394654124237,2.68916736003247,4.2079629379665,2.05776863119972,89.8648406661608
